ID,NOME,VALOR
6359,NOME 6359,6359000.55
6360,NOME 6360,6360000.55
6361,NOME 6361,6361000.55
6362,NOME 6362,6362000.55
6363,NOME 6363,6363000.55
6364,NOME 6364,6364000.55
6365,NOME 6365,6365000.55
6366,NOME 6366,6366000.55
6367,NOME 6367,6367000.55
6368,NOME 6368,6368000.55
6369,NOME 6369,6369000.55
6370,NOME 6370,6370000.55
6371,NOME 6371,6371000.55
6372,NOME 6372,6372000.55
6373,NOME 6373,6373000.55
6374,NOME 6374,6374000.55
6375,NOME 6375,6375000.55
6376,NOME 6376,6376000.55
6377,NOME 6377,6377000.55
6378,NOME 6378,6378000.55
6379,NOME 6379,6379000.55
6380,NOME 6380,6380000.55
6381,NOME 6381,6381000.55
6382,NOME 6382,6382000.55
6383,NOME 6383,6383000.55
6384,NOME 6384,6384000.55
6385,NOME 6385,6385000.55
6386,NOME 6386,6386000.55
6387,NOME 6387,6387000.55
6388,NOME 6388,6388000.55
6389,NOME 6389,6389000.55
6390,NOME 6390,6390000.55
6391,NOME 6391,6391000.55
6392,NOME 6392,6392000.55
6393,NOME 6393,6393000.55
6394,NOME 6394,6394000.55
6395,NOME 6395,6395000.55
6396,NOME 6396,6396000.55
6397,NOME 6397,6397000.55
6398,NOME 6398,6398000.55
6399,NOME 6399,6399000.55
6400,NOME 6400,6400000.55
6401,NOME 6401,6401000.55
6402,NOME 6402,6402000.55
6403,NOME 6403,6403000.55
6404,NOME 6404,6404000.55
6405,NOME 6405,6405000.55
6406,NOME 6406,6406000.55
6407,NOME 6407,6407000.55
6408,NOME 6408,6408000.55
6409,NOME 6409,6409000.55
6410,NOME 6410,6410000.55
6411,NOME 6411,6411000.55
6412,NOME 6412,6412000.55
6413,NOME 6413,6413000.55
6414,NOME 6414,6414000.55
6415,NOME 6415,6415000.55
6416,NOME 6416,6416000.55
6417,NOME 6417,6417000.55
6418,NOME 6418,6418000.55
6419,NOME 6419,6419000.55
6420,NOME 6420,6420000.55
6421,NOME 6421,6421000.55
6422,NOME 6422,6422000.55
6423,NOME 6423,6423000.55
6424,NOME 6424,6424000.55
6425,NOME 6425,6425000.55
6426,NOME 6426,6426000.55
6427,NOME 6427,6427000.55
6428,NOME 6428,6428000.55
6429,NOME 6429,6429000.55
6430,NOME 6430,6430000.55
6431,NOME 6431,6431000.55
6432,NOME 6432,6432000.55
6433,NOME 6433,6433000.55
6434,NOME 6434,6434000.55
6435,NOME 6435,6435000.55
6436,NOME 6436,6436000.55
6437,NOME 6437,6437000.55
6438,NOME 6438,6438000.55
6439,NOME 6439,6439000.55
6440,NOME 6440,6440000.55
6441,NOME 6441,6441000.55
6442,NOME 6442,6442000.55
6443,NOME 6443,6443000.55
6444,NOME 6444,6444000.55
6445,NOME 6445,6445000.55
6446,NOME 6446,6446000.55
6447,NOME 6447,6447000.55
6448,NOME 6448,6448000.55
6449,NOME 6449,6449000.55
6450,NOME 6450,6450000.55
6451,NOME 6451,6451000.55
6452,NOME 6452,6452000.55
6453,NOME 6453,6453000.55
6454,NOME 6454,6454000.55
6455,NOME 6455,6455000.55
6456,NOME 6456,6456000.55
6457,NOME 6457,6457000.55
6458,NOME 6458,6458000.55
6459,NOME 6459,6459000.55
6460,NOME 6460,6460000.55
6461,NOME 6461,6461000.55
6462,NOME 6462,6462000.55
6463,NOME 6463,6463000.55
6464,NOME 6464,6464000.55
6465,NOME 6465,6465000.55
6466,NOME 6466,6466000.55
6467,NOME 6467,6467000.55
6468,NOME 6468,6468000.55
6469,NOME 6469,6469000.55
6470,NOME 6470,6470000.55
6471,NOME 6471,6471000.55
6472,NOME 6472,6472000.55
6473,NOME 6473,6473000.55
6474,NOME 6474,6474000.55
6475,NOME 6475,6475000.55
6476,NOME 6476,6476000.55
6477,NOME 6477,6477000.55
6478,NOME 6478,6478000.55
6479,NOME 6479,6479000.55
6480,NOME 6480,6480000.55
6481,NOME 6481,6481000.55
6482,NOME 6482,6482000.55
6483,NOME 6483,6483000.55
6484,NOME 6484,6484000.55
6485,NOME 6485,6485000.55
6486,NOME 6486,6486000.55
6487,NOME 6487,6487000.55
6488,NOME 6488,6488000.55
6489,NOME 6489,6489000.55
6490,NOME 6490,6490000.55
6491,NOME 6491,6491000.55
6492,NOME 6492,6492000.55
6493,NOME 6493,6493000.55
6494,NOME 6494,6494000.55
6495,NOME 6495,6495000.55
6496,NOME 6496,6496000.55
6497,NOME 6497,6497000.55
6498,NOME 6498,6498000.55
6499,NOME 6499,6499000.55
6500,NOME 6500,6500000.55
6501,NOME 6501,6501000.55
6502,NOME 6502,6502000.55
6503,NOME 6503,6503000.55
6504,NOME 6504,6504000.55
6505,NOME 6505,6505000.55
6506,NOME 6506,6506000.55
6507,NOME 6507,6507000.55
6508,NOME 6508,6508000.55
6509,NOME 6509,6509000.55
6510,NOME 6510,6510000.55
6511,NOME 6511,6511000.55
6512,NOME 6512,6512000.55
6513,NOME 6513,6513000.55
6514,NOME 6514,6514000.55
6515,NOME 6515,6515000.55
6516,NOME 6516,6516000.55
6517,NOME 6517,6517000.55
6518,NOME 6518,6518000.55
6519,NOME 6519,6519000.55
6520,NOME 6520,6520000.55
6521,NOME 6521,6521000.55
6522,NOME 6522,6522000.55
6523,NOME 6523,6523000.55
6524,NOME 6524,6524000.55
6525,NOME 6525,6525000.55
6526,NOME 6526,6526000.55
6527,NOME 6527,6527000.55
6528,NOME 6528,6528000.55
6529,NOME 6529,6529000.55
6530,NOME 6530,6530000.55
6531,NOME 6531,6531000.55
6532,NOME 6532,6532000.55
6533,NOME 6533,6533000.55
6534,NOME 6534,6534000.55
6535,NOME 6535,6535000.55
6536,NOME 6536,6536000.55
6537,NOME 6537,6537000.55
6538,NOME 6538,6538000.55
6539,NOME 6539,6539000.55
6540,NOME 6540,6540000.55
6541,NOME 6541,6541000.55
6542,NOME 6542,6542000.55
6543,NOME 6543,6543000.55
6544,NOME 6544,6544000.55
6545,NOME 6545,6545000.55
6546,NOME 6546,6546000.55
6547,NOME 6547,6547000.55
6548,NOME 6548,6548000.55
6549,NOME 6549,6549000.55
6550,NOME 6550,6550000.55
6551,NOME 6551,6551000.55
6552,NOME 6552,6552000.55
6553,NOME 6553,6553000.55
6554,NOME 6554,6554000.55
6555,NOME 6555,6555000.55
6556,NOME 6556,6556000.55
6557,NOME 6557,6557000.55
6558,NOME 6558,6558000.55
6559,NOME 6559,6559000.55
6560,NOME 6560,6560000.55
6561,NOME 6561,6561000.55
6562,NOME 6562,6562000.55
6563,NOME 6563,6563000.55
6564,NOME 6564,6564000.55
6565,NOME 6565,6565000.55
6566,NOME 6566,6566000.55
6567,NOME 6567,6567000.55
6568,NOME 6568,6568000.55
6569,NOME 6569,6569000.55
6570,NOME 6570,6570000.55
6571,NOME 6571,6571000.55
6572,NOME 6572,6572000.55
6573,NOME 6573,6573000.55
6574,NOME 6574,6574000.55
6575,NOME 6575,6575000.55
6576,NOME 6576,6576000.55
6577,NOME 6577,6577000.55
6578,NOME 6578,6578000.55
6579,NOME 6579,6579000.55
6580,NOME 6580,6580000.55
6581,NOME 6581,6581000.55
6582,NOME 6582,6582000.55
6583,NOME 6583,6583000.55
6584,NOME 6584,6584000.55
6585,NOME 6585,6585000.55
6586,NOME 6586,6586000.55
6587,NOME 6587,6587000.55
6588,NOME 6588,6588000.55
6589,NOME 6589,6589000.55
6590,NOME 6590,6590000.55
6591,NOME 6591,6591000.55
6592,NOME 6592,6592000.55
6593,NOME 6593,6593000.55
6594,NOME 6594,6594000.55
6595,NOME 6595,6595000.55
6596,NOME 6596,6596000.55
6597,NOME 6597,6597000.55
6598,NOME 6598,6598000.55
6599,NOME 6599,6599000.55
6600,NOME 6600,6600000.55
6601,NOME 6601,6601000.55
6602,NOME 6602,6602000.55
6603,NOME 6603,6603000.55
6604,NOME 6604,6604000.55
6605,NOME 6605,6605000.55
6606,NOME 6606,6606000.55
6607,NOME 6607,6607000.55
6608,NOME 6608,6608000.55
6609,NOME 6609,6609000.55
6610,NOME 6610,6610000.55
6611,NOME 6611,6611000.55
6612,NOME 6612,6612000.55
6613,NOME 6613,6613000.55
6614,NOME 6614,6614000.55
6615,NOME 6615,6615000.55
6616,NOME 6616,6616000.55
6617,NOME 6617,6617000.55
6618,NOME 6618,6618000.55
6619,NOME 6619,6619000.55
6620,NOME 6620,6620000.55
6621,NOME 6621,6621000.55
6622,NOME 6622,6622000.55
6623,NOME 6623,6623000.55
6624,NOME 6624,6624000.55
6625,NOME 6625,6625000.55
6626,NOME 6626,6626000.55
6627,NOME 6627,6627000.55
6628,NOME 6628,6628000.55
6629,NOME 6629,6629000.55
6630,NOME 6630,6630000.55
6631,NOME 6631,6631000.55
6632,NOME 6632,6632000.55
6633,NOME 6633,6633000.55
6634,NOME 6634,6634000.55
6635,NOME 6635,6635000.55
6636,NOME 6636,6636000.55
6637,NOME 6637,6637000.55
6638,NOME 6638,6638000.55
6639,NOME 6639,6639000.55
6640,NOME 6640,6640000.55
6641,NOME 6641,6641000.55
6642,NOME 6642,6642000.55
6643,NOME 6643,6643000.55
6644,NOME 6644,6644000.55
6645,NOME 6645,6645000.55
6646,NOME 6646,6646000.55
6647,NOME 6647,6647000.55
6648,NOME 6648,6648000.55
6649,NOME 6649,6649000.55
6650,NOME 6650,6650000.55
6651,NOME 6651,6651000.55
6652,NOME 6652,6652000.55
6653,NOME 6653,6653000.55
6654,NOME 6654,6654000.55
6655,NOME 6655,6655000.55
6656,NOME 6656,6656000.55
6657,NOME 6657,6657000.55
6658,NOME 6658,6658000.55
6659,NOME 6659,6659000.55
6660,NOME 6660,6660000.55
6661,NOME 6661,6661000.55
6662,NOME 6662,6662000.55
6663,NOME 6663,6663000.55
6664,NOME 6664,6664000.55
6665,NOME 6665,6665000.55
6666,NOME 6666,6666000.55
6667,NOME 6667,6667000.55
6668,NOME 6668,6668000.55
6669,NOME 6669,6669000.55
6670,NOME 6670,6670000.55
6671,NOME 6671,6671000.55
6672,NOME 6672,6672000.55
6673,NOME 6673,6673000.55
6674,NOME 6674,6674000.55
6675,NOME 6675,6675000.55
6676,NOME 6676,6676000.55
6677,NOME 6677,6677000.55
6678,NOME 6678,6678000.55
6679,NOME 6679,6679000.55
6680,NOME 6680,6680000.55
6681,NOME 6681,6681000.55
6682,NOME 6682,6682000.55
6683,NOME 6683,6683000.55
6684,NOME 6684,6684000.55
6685,NOME 6685,6685000.55
6686,NOME 6686,6686000.55
6687,NOME 6687,6687000.55
6688,NOME 6688,6688000.55
6689,NOME 6689,6689000.55
6690,NOME 6690,6690000.55
6691,NOME 6691,6691000.55
6692,NOME 6692,6692000.55
6693,NOME 6693,6693000.55
6694,NOME 6694,6694000.55
6695,NOME 6695,6695000.55
6696,NOME 6696,6696000.55
6697,NOME 6697,6697000.55
6698,NOME 6698,6698000.55
6699,NOME 6699,6699000.55
6700,NOME 6700,6700000.55
6701,NOME 6701,6701000.55
6702,NOME 6702,6702000.55
6703,NOME 6703,6703000.55
6704,NOME 6704,6704000.55
6705,NOME 6705,6705000.55
6706,NOME 6706,6706000.55
6707,NOME 6707,6707000.55
6708,NOME 6708,6708000.55
6709,NOME 6709,6709000.55
6710,NOME 6710,6710000.55
6711,NOME 6711,6711000.55
6712,NOME 6712,6712000.55
6713,NOME 6713,6713000.55
6714,NOME 6714,6714000.55
6715,NOME 6715,6715000.55
6716,NOME 6716,6716000.55
6717,NOME 6717,6717000.55
6718,NOME 6718,6718000.55
6719,NOME 6719,6719000.55
6720,NOME 6720,6720000.55
6721,NOME 6721,6721000.55
6722,NOME 6722,6722000.55
6723,NOME 6723,6723000.55
6724,NOME 6724,6724000.55
6725,NOME 6725,6725000.55
6726,NOME 6726,6726000.55
6727,NOME 6727,6727000.55
6728,NOME 6728,6728000.55
6729,NOME 6729,6729000.55
6730,NOME 6730,6730000.55
6731,NOME 6731,6731000.55
6732,NOME 6732,6732000.55
6733,NOME 6733,6733000.55
6734,NOME 6734,6734000.55
6735,NOME 6735,6735000.55
6736,NOME 6736,6736000.55
6737,NOME 6737,6737000.55
6738,NOME 6738,6738000.55
6739,NOME 6739,6739000.55
6740,NOME 6740,6740000.55
6741,NOME 6741,6741000.55
6742,NOME 6742,6742000.55
6743,NOME 6743,6743000.55
6744,NOME 6744,6744000.55
6745,NOME 6745,6745000.55
6746,NOME 6746,6746000.55
6747,NOME 6747,6747000.55
6748,NOME 6748,6748000.55
6749,NOME 6749,6749000.55
6750,NOME 6750,6750000.55
6751,NOME 6751,6751000.55
6752,NOME 6752,6752000.55
6753,NOME 6753,6753000.55
6754,NOME 6754,6754000.55
6755,NOME 6755,6755000.55
6756,NOME 6756,6756000.55
6757,NOME 6757,6757000.55
6758,NOME 6758,6758000.55
6759,NOME 6759,6759000.55
6760,NOME 6760,6760000.55
6761,NOME 6761,6761000.55
6762,NOME 6762,6762000.55
6763,NOME 6763,6763000.55
6764,NOME 6764,6764000.55
6765,NOME 6765,6765000.55
6766,NOME 6766,6766000.55
6767,NOME 6767,6767000.55
6768,NOME 6768,6768000.55
6769,NOME 6769,6769000.55
6770,NOME 6770,6770000.55
6771,NOME 6771,6771000.55
6772,NOME 6772,6772000.55
6773,NOME 6773,6773000.55
6774,NOME 6774,6774000.55
6775,NOME 6775,6775000.55
6776,NOME 6776,6776000.55
6777,NOME 6777,6777000.55
6778,NOME 6778,6778000.55
6779,NOME 6779,6779000.55
6780,NOME 6780,6780000.55
6781,NOME 6781,6781000.55
6782,NOME 6782,6782000.55
6783,NOME 6783,6783000.55
6784,NOME 6784,6784000.55
6785,NOME 6785,6785000.55
6786,NOME 6786,6786000.55
6787,NOME 6787,6787000.55
6788,NOME 6788,6788000.55
6789,NOME 6789,6789000.55
6790,NOME 6790,6790000.55
6791,NOME 6791,6791000.55
6792,NOME 6792,6792000.55
6793,NOME 6793,6793000.55
6794,NOME 6794,6794000.55
6795,NOME 6795,6795000.55
6796,NOME 6796,6796000.55
6797,NOME 6797,6797000.55
6798,NOME 6798,6798000.55
6799,NOME 6799,6799000.55
6800,NOME 6800,6800000.55
6801,NOME 6801,6801000.55
6802,NOME 6802,6802000.55
6803,NOME 6803,6803000.55
6804,NOME 6804,6804000.55
6805,NOME 6805,6805000.55
6806,NOME 6806,6806000.55
6807,NOME 6807,6807000.55
6808,NOME 6808,6808000.55
6809,NOME 6809,6809000.55
6810,NOME 6810,6810000.55
6811,NOME 6811,6811000.55
6812,NOME 6812,6812000.55
6813,NOME 6813,6813000.55
6814,NOME 6814,6814000.55
6815,NOME 6815,6815000.55
6816,NOME 6816,6816000.55
6817,NOME 6817,6817000.55
6818,NOME 6818,6818000.55
6819,NOME 6819,6819000.55
6820,NOME 6820,6820000.55
6821,NOME 6821,6821000.55
6822,NOME 6822,6822000.55
6823,NOME 6823,6823000.55
6824,NOME 6824,6824000.55
6825,NOME 6825,6825000.55
6826,NOME 6826,6826000.55
6827,NOME 6827,6827000.55
6828,NOME 6828,6828000.55
6829,NOME 6829,6829000.55
6830,NOME 6830,6830000.55
6831,NOME 6831,6831000.55
6832,NOME 6832,6832000.55
6833,NOME 6833,6833000.55
6834,NOME 6834,6834000.55
6835,NOME 6835,6835000.55
6836,NOME 6836,6836000.55
6837,NOME 6837,6837000.55
6838,NOME 6838,6838000.55
6839,NOME 6839,6839000.55
6840,NOME 6840,6840000.55
6841,NOME 6841,6841000.55
6842,NOME 6842,6842000.55
6843,NOME 6843,6843000.55
6844,NOME 6844,6844000.55
6845,NOME 6845,6845000.55
6846,NOME 6846,6846000.55
6847,NOME 6847,6847000.55
6848,NOME 6848,6848000.55
6849,NOME 6849,6849000.55
6850,NOME 6850,6850000.55
6851,NOME 6851,6851000.55
6852,NOME 6852,6852000.55
6853,NOME 6853,6853000.55
6854,NOME 6854,6854000.55
6855,NOME 6855,6855000.55
6856,NOME 6856,6856000.55
6857,NOME 6857,6857000.55
6858,NOME 6858,6858000.55
6859,NOME 6859,6859000.55
6860,NOME 6860,6860000.55
6861,NOME 6861,6861000.55
6862,NOME 6862,6862000.55
6863,NOME 6863,6863000.55
6864,NOME 6864,6864000.55
6865,NOME 6865,6865000.55
6866,NOME 6866,6866000.55
6867,NOME 6867,6867000.55
6868,NOME 6868,6868000.55
6869,NOME 6869,6869000.55
6870,NOME 6870,6870000.55
6871,NOME 6871,6871000.55
6872,NOME 6872,6872000.55
6873,NOME 6873,6873000.55
6874,NOME 6874,6874000.55
6875,NOME 6875,6875000.55
6876,NOME 6876,6876000.55
6877,NOME 6877,6877000.55
6878,NOME 6878,6878000.55
6879,NOME 6879,6879000.55
6880,NOME 6880,6880000.55
6881,NOME 6881,6881000.55
6882,NOME 6882,6882000.55
6883,NOME 6883,6883000.55
6884,NOME 6884,6884000.55
6885,NOME 6885,6885000.55
6886,NOME 6886,6886000.55
6887,NOME 6887,6887000.55
6888,NOME 6888,6888000.55
6889,NOME 6889,6889000.55
6890,NOME 6890,6890000.55
6891,NOME 6891,6891000.55
6892,NOME 6892,6892000.55
6893,NOME 6893,6893000.55
6894,NOME 6894,6894000.55
6895,NOME 6895,6895000.55
6896,NOME 6896,6896000.55
6897,NOME 6897,6897000.55
6898,NOME 6898,6898000.55
6899,NOME 6899,6899000.55
6900,NOME 6900,6900000.55
6901,NOME 6901,6901000.55
6902,NOME 6902,6902000.55
6903,NOME 6903,6903000.55
6904,NOME 6904,6904000.55
6905,NOME 6905,6905000.55
6906,NOME 6906,6906000.55
6907,NOME 6907,6907000.55
6908,NOME 6908,6908000.55
6909,NOME 6909,6909000.55
6910,NOME 6910,6910000.55
6911,NOME 6911,6911000.55
6912,NOME 6912,6912000.55
6913,NOME 6913,6913000.55
6914,NOME 6914,6914000.55
6915,NOME 6915,6915000.55
6916,NOME 6916,6916000.55
6917,NOME 6917,6917000.55
6918,NOME 6918,6918000.55
6919,NOME 6919,6919000.55
6920,NOME 6920,6920000.55
6921,NOME 6921,6921000.55
6922,NOME 6922,6922000.55
6923,NOME 6923,6923000.55
6924,NOME 6924,6924000.55
6925,NOME 6925,6925000.55
6926,NOME 6926,6926000.55
6927,NOME 6927,6927000.55
6928,NOME 6928,6928000.55
6929,NOME 6929,6929000.55
6930,NOME 6930,6930000.55
6931,NOME 6931,6931000.55
6932,NOME 6932,6932000.55
6933,NOME 6933,6933000.55
6934,NOME 6934,6934000.55
6935,NOME 6935,6935000.55
6936,NOME 6936,6936000.55
6937,NOME 6937,6937000.55
6938,NOME 6938,6938000.55
6939,NOME 6939,6939000.55
6940,NOME 6940,6940000.55
6941,NOME 6941,6941000.55
6942,NOME 6942,6942000.55
6943,NOME 6943,6943000.55
6944,NOME 6944,6944000.55
6945,NOME 6945,6945000.55
6946,NOME 6946,6946000.55
6947,NOME 6947,6947000.55
6948,NOME 6948,6948000.55
6949,NOME 6949,6949000.55
6950,NOME 6950,6950000.55
6951,NOME 6951,6951000.55
6952,NOME 6952,6952000.55
6953,NOME 6953,6953000.55
6954,NOME 6954,6954000.55
6955,NOME 6955,6955000.55
6956,NOME 6956,6956000.55
6957,NOME 6957,6957000.55
6958,NOME 6958,6958000.55
6959,NOME 6959,6959000.55
6960,NOME 6960,6960000.55
6961,NOME 6961,6961000.55
6962,NOME 6962,6962000.55
6963,NOME 6963,6963000.55
6964,NOME 6964,6964000.55
6965,NOME 6965,6965000.55
6966,NOME 6966,6966000.55
6967,NOME 6967,6967000.55
6968,NOME 6968,6968000.55
6969,NOME 6969,6969000.55
6970,NOME 6970,6970000.55
6971,NOME 6971,6971000.55
6972,NOME 6972,6972000.55
6973,NOME 6973,6973000.55
6974,NOME 6974,6974000.55
6975,NOME 6975,6975000.55
6976,NOME 6976,6976000.55
6977,NOME 6977,6977000.55
6978,NOME 6978,6978000.55
6979,NOME 6979,6979000.55
6980,NOME 6980,6980000.55
6981,NOME 6981,6981000.55
6982,NOME 6982,6982000.55
6983,NOME 6983,6983000.55
6984,NOME 6984,6984000.55
6985,NOME 6985,6985000.55
6986,NOME 6986,6986000.55
6987,NOME 6987,6987000.55
6988,NOME 6988,6988000.55
6989,NOME 6989,6989000.55
6990,NOME 6990,6990000.55
6991,NOME 6991,6991000.55
6992,NOME 6992,6992000.55
6993,NOME 6993,6993000.55
6994,NOME 6994,6994000.55
6995,NOME 6995,6995000.55
6996,NOME 6996,6996000.55
6997,NOME 6997,6997000.55
6998,NOME 6998,6998000.55
6999,NOME 6999,6999000.55
7000,NOME 7000,7000000.55
7001,NOME 7001,7001000.55
7002,NOME 7002,7002000.55
7003,NOME 7003,7003000.55
7004,NOME 7004,7004000.55
7005,NOME 7005,7005000.55
7006,NOME 7006,7006000.55
7007,NOME 7007,7007000.55
7008,NOME 7008,7008000.55
7009,NOME 7009,7009000.55
7010,NOME 7010,7010000.55
7011,NOME 7011,7011000.55
7012,NOME 7012,7012000.55
7013,NOME 7013,7013000.55
7014,NOME 7014,7014000.55
7015,NOME 7015,7015000.55
7016,NOME 7016,7016000.55
7017,NOME 7017,7017000.55
7018,NOME 7018,7018000.55
7019,NOME 7019,7019000.55
7020,NOME 7020,7020000.55
7021,NOME 7021,7021000.55
7022,NOME 7022,7022000.55
7023,NOME 7023,7023000.55
7024,NOME 7024,7024000.55
7025,NOME 7025,7025000.55
7026,NOME 7026,7026000.55
7027,NOME 7027,7027000.55
7028,NOME 7028,7028000.55
7029,NOME 7029,7029000.55
7030,NOME 7030,7030000.55
7031,NOME 7031,7031000.55
7032,NOME 7032,7032000.55
7033,NOME 7033,7033000.55
7034,NOME 7034,7034000.55
7035,NOME 7035,7035000.55
7036,NOME 7036,7036000.55
7037,NOME 7037,7037000.55
7038,NOME 7038,7038000.55
7039,NOME 7039,7039000.55
7040,NOME 7040,7040000.55
7041,NOME 7041,7041000.55
7042,NOME 7042,7042000.55
7043,NOME 7043,7043000.55
7044,NOME 7044,7044000.55
7045,NOME 7045,7045000.55
7046,NOME 7046,7046000.55
7047,NOME 7047,7047000.55
7048,NOME 7048,7048000.55
7049,NOME 7049,7049000.55
7050,NOME 7050,7050000.55
7051,NOME 7051,7051000.55
7052,NOME 7052,7052000.55
7053,NOME 7053,7053000.55
7054,NOME 7054,7054000.55
7055,NOME 7055,7055000.55
7056,NOME 7056,7056000.55
7057,NOME 7057,7057000.55
7058,NOME 7058,7058000.55
7059,NOME 7059,7059000.55
7060,NOME 7060,7060000.55
7061,NOME 7061,7061000.55
7062,NOME 7062,7062000.55
7063,NOME 7063,7063000.55
7064,NOME 7064,7064000.55
7065,NOME 7065,7065000.55
7066,NOME 7066,7066000.55
7067,NOME 7067,7067000.55
7068,NOME 7068,7068000.55
7069,NOME 7069,7069000.55
7070,NOME 7070,7070000.55
7071,NOME 7071,7071000.55
7072,NOME 7072,7072000.55
7073,NOME 7073,7073000.55
7074,NOME 7074,7074000.55
7075,NOME 7075,7075000.55
7076,NOME 7076,7076000.55
7077,NOME 7077,7077000.55
7078,NOME 7078,7078000.55
7079,NOME 7079,7079000.55
7080,NOME 7080,7080000.55
7081,NOME 7081,7081000.55
7082,NOME 7082,7082000.55
7083,NOME 7083,7083000.55
7084,NOME 7084,7084000.55
7085,NOME 7085,7085000.55
7086,NOME 7086,7086000.55
7087,NOME 7087,7087000.55
7088,NOME 7088,7088000.55
7089,NOME 7089,7089000.55
7090,NOME 7090,7090000.55
7091,NOME 7091,7091000.55
7092,NOME 7092,7092000.55
7093,NOME 7093,7093000.55
7094,NOME 7094,7094000.55
7095,NOME 7095,7095000.55
7096,NOME 7096,7096000.55
7097,NOME 7097,7097000.55
7098,NOME 7098,7098000.55
7099,NOME 7099,7099000.55
7100,NOME 7100,7100000.55
7101,NOME 7101,7101000.55
7102,NOME 7102,7102000.55
7103,NOME 7103,7103000.55
7104,NOME 7104,7104000.55
7105,NOME 7105,7105000.55
7106,NOME 7106,7106000.55
7107,NOME 7107,7107000.55
7108,NOME 7108,7108000.55
7109,NOME 7109,7109000.55
7110,NOME 7110,7110000.55
7111,NOME 7111,7111000.55
7112,NOME 7112,7112000.55
7113,NOME 7113,7113000.55
7114,NOME 7114,7114000.55
7115,NOME 7115,7115000.55
7116,NOME 7116,7116000.55
7117,NOME 7117,7117000.55
7118,NOME 7118,7118000.55
7119,NOME 7119,7119000.55
7120,NOME 7120,7120000.55
7121,NOME 7121,7121000.55
7122,NOME 7122,7122000.55
7123,NOME 7123,7123000.55
7124,NOME 7124,7124000.55
7125,NOME 7125,7125000.55
7126,NOME 7126,7126000.55
7127,NOME 7127,7127000.55
7128,NOME 7128,7128000.55
7129,NOME 7129,7129000.55
7130,NOME 7130,7130000.55
7131,NOME 7131,7131000.55
7132,NOME 7132,7132000.55
7133,NOME 7133,7133000.55
7134,NOME 7134,7134000.55
7135,NOME 7135,7135000.55
7136,NOME 7136,7136000.55
7137,NOME 7137,7137000.55
7138,NOME 7138,7138000.55
7139,NOME 7139,7139000.55
7140,NOME 7140,7140000.55
7141,NOME 7141,7141000.55
7142,NOME 7142,7142000.55
7143,NOME 7143,7143000.55
7144,NOME 7144,7144000.55
7145,NOME 7145,7145000.55
7146,NOME 7146,7146000.55
7147,NOME 7147,7147000.55
7148,NOME 7148,7148000.55
7149,NOME 7149,7149000.55
7150,NOME 7150,7150000.55
7151,NOME 7151,7151000.55
